application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,docs_submitted_at,background_clear_at,onboarding_started_at,scheduled_first_job_at,first_job_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-038792,LOC-21,Northeast,MGR-021,Bike Courier,jobboard_a,40+,full,2026-06-21,2026-06-21,,,,,docs_submitted,abandoned_signup,,,
APP-037923,LOC-10,Midwest,MGR-010,Bike Courier,app_store_organic,11-20,full,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-038163,LOC-13,Northeast,MGR-013,Bike Courier,search_ads,21-40,full,2026-06-21,2026-06-24,2026-06-29,2026-07-01,2026-07-03,2026-07-03,activated,,2026-08-09,37,found_other_job
APP-038257,LOC-04,Midwest,MGR-004,Cargo Van Driver,worker_referral,11-20,full,2026-06-21,2026-06-24,2026-06-28,2026-07-02,2026-07-05,,onboarding_started,no_show_first_job,,,
APP-038788,LOC-34,West,MGR-034,Scooter Courier,jobboard_a,11-20,partial,2026-06-21,2026-06-23,2026-06-26,2026-06-28,2026-07-04,2026-07-04,activated,,,,
APP-038787,LOC-13,Northeast,MGR-013,Scooter Courier,search_ads,11-20,limited,2026-06-21,2026-06-22,2026-06-26,2026-06-29,2026-07-06,2026-07-06,activated,,2026-07-19,13,voluntary_quit
APP-037406,LOC-13,Northeast,MGR-013,Shopper,affiliate,6-10,full,2026-06-21,2026-06-21,2026-06-30,,,,background_clear,abandoned_signup,,,
APP-038945,LOC-33,South,MGR-033,Cargo Van Driver,paid_social,0-5,partial,2026-06-21,2026-06-21,2026-06-25,,,,background_clear,failed_vehicle_check,,,
APP-037974,LOC-25,South,MGR-025,Car Courier,jobboard_a,21-40,full,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-036779,LOC-03,Midwest,MGR-003,Shopper,app_store_organic,0-5,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037433,LOC-32,South,MGR-032,Car Courier,worker_referral,11-20,full,2026-06-21,2026-06-23,2026-06-26,2026-06-29,2026-07-04,2026-07-04,activated,,,,
APP-038396,LOC-27,South,MGR-027,Cargo Van Driver,jobboard_a,6-10,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037863,LOC-13,Northeast,MGR-013,Bike Courier,worker_referral,11-20,partial,2026-06-21,2026-06-23,2026-06-26,,,,background_clear,never_completed_docs,,,
APP-037633,LOC-15,Northeast,MGR-015,Car Courier,affiliate,21-40,partial,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-037636,LOC-03,Midwest,MGR-003,Car Courier,worker_referral,11-20,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-039192,LOC-11,Midwest,MGR-011,Shopper,affiliate,6-10,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-038660,LOC-39,West,MGR-039,Bike Courier,paid_social,0-5,limited,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-037167,LOC-28,South,MGR-028,Shopper,paid_social,6-10,limited,2026-06-21,2026-06-21,,,,,docs_submitted,no_onboarding_slot,,,
APP-037660,LOC-01,Midwest,MGR-001,Shopper,affiliate,0-5,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037670,LOC-06,Midwest,MGR-006,Cargo Van Driver,app_store_organic,0-5,full,2026-06-21,2026-06-21,2026-06-23,,,,background_clear,failed_background_check,,,
APP-036868,LOC-25,South,MGR-025,Car Courier,search_ads,11-20,full,2026-06-21,2026-06-23,,,,,docs_submitted,background_check_queue,,,
APP-037629,LOC-04,Midwest,MGR-004,Scooter Courier,paid_social,0-5,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-038670,LOC-36,West,MGR-036,Cargo Van Driver,worker_referral,0-5,full,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-036915,LOC-04,Midwest,MGR-004,Car Courier,app_store_organic,0-5,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-039323,LOC-11,Midwest,MGR-011,Bike Courier,paid_social,0-5,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037318,LOC-21,Northeast,MGR-021,Cargo Van Driver,app_store_organic,11-20,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037316,LOC-34,West,MGR-034,Shopper,paid_social,11-20,full,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-037706,LOC-08,Midwest,MGR-008,Scooter Courier,affiliate,11-20,full,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037106,LOC-27,South,MGR-027,Shopper,affiliate,0-5,partial,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-039701,LOC-07,Midwest,MGR-007,Cargo Van Driver,jobboard_a,6-10,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037203,LOC-23,South,MGR-023,Car Courier,search_ads,0-5,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-038457,LOC-31,South,MGR-031,Scooter Courier,paid_social,21-40,partial,2026-06-21,2026-06-22,,,,,docs_submitted,background_check_queue,,,
APP-038508,LOC-32,South,MGR-032,Scooter Courier,paid_social,6-10,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037610,LOC-33,South,MGR-033,Cargo Van Driver,jobboard_a,21-40,full,2026-06-21,2026-06-21,,,,,docs_submitted,abandoned_signup,,,
APP-039620,LOC-33,South,MGR-033,Cargo Van Driver,app_store_organic,11-20,partial,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-039271,LOC-28,South,MGR-028,Car Courier,worker_referral,0-5,partial,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-036684,LOC-27,South,MGR-027,Bike Courier,search_ads,6-10,limited,2026-06-21,2026-06-22,2026-06-27,2026-06-27,2026-07-03,2026-07-03,activated,,2026-07-28,25,involuntary
APP-038581,LOC-41,West,MGR-041,Cargo Van Driver,app_store_organic,21-40,limited,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-038578,LOC-14,Northeast,MGR-014,Bike Courier,affiliate,0-5,full,2026-06-21,2026-06-22,,,,,docs_submitted,background_check_queue,,,
APP-038611,LOC-21,Northeast,MGR-021,Bike Courier,app_store_organic,11-20,limited,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-036877,LOC-42,West,MGR-042,Bike Courier,app_store_organic,6-10,full,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-039708,LOC-07,Midwest,MGR-007,Shopper,affiliate,0-5,full,2026-06-21,2026-06-23,,,,,docs_submitted,abandoned_signup,,,
APP-037147,LOC-02,Midwest,MGR-002,Bike Courier,affiliate,40+,full,2026-06-21,2026-06-21,,,,,docs_submitted,abandoned_signup,,,
APP-039707,LOC-24,South,MGR-024,Bike Courier,search_ads,0-5,full,2026-06-21,2026-06-22,,,,,docs_submitted,no_onboarding_slot,,,
APP-036693,LOC-36,West,MGR-036,Bike Courier,app_store_organic,6-10,full,2026-06-21,2026-06-21,,,,,docs_submitted,abandoned_signup,,,
APP-038547,LOC-01,Midwest,MGR-001,Cargo Van Driver,worker_referral,6-10,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037567,LOC-03,Midwest,MGR-003,Shopper,jobboard_a,21-40,limited,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-039539,LOC-08,Midwest,MGR-008,Car Courier,affiliate,21-40,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037578,LOC-42,West,MGR-042,Scooter Courier,paid_social,6-10,partial,2026-06-21,2026-06-24,,,,,docs_submitted,abandoned_signup,,,
APP-039237,LOC-21,Northeast,MGR-021,Car Courier,affiliate,0-5,partial,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-038635,LOC-19,Northeast,MGR-019,Car Courier,paid_social,11-20,partial,2026-06-21,2026-06-22,2026-07-10,,,,background_clear,failed_background_check,,,
APP-037161,LOC-35,West,MGR-035,Bike Courier,paid_social,11-20,partial,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-039536,LOC-01,Midwest,MGR-001,Shopper,jobboard_a,40+,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-036700,LOC-24,South,MGR-024,Bike Courier,jobboard_a,6-10,partial,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-039622,LOC-07,Midwest,MGR-007,Car Courier,app_store_organic,21-40,full,2026-06-21,2026-06-22,,,,,docs_submitted,background_check_queue,,,
APP-037242,LOC-13,Northeast,MGR-013,Shopper,paid_social,0-5,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037239,LOC-13,Northeast,MGR-013,Bike Courier,app_store_organic,0-5,full,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-037000,LOC-28,South,MGR-028,Car Courier,app_store_organic,6-10,full,2026-06-21,2026-06-22,,,,,docs_submitted,abandoned_signup,,,
APP-039075,LOC-35,West,MGR-035,Car Courier,worker_referral,40+,partial,2026-06-21,2026-06-21,,,,,docs_submitted,abandoned_signup,,,
APP-037824,LOC-02,Midwest,MGR-002,Car Courier,affiliate,6-10,limited,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-036839,LOC-39,West,MGR-039,Car Courier,paid_social,6-10,partial,2026-06-21,2026-06-22,,,,,docs_submitted,abandoned_signup,,,
APP-038356,LOC-39,West,MGR-039,Car Courier,search_ads,11-20,full,2026-06-21,2026-06-23,,,,,docs_submitted,no_onboarding_slot,,,
APP-039078,LOC-22,South,MGR-022,Car Courier,paid_social,6-10,limited,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037809,LOC-22,South,MGR-022,Bike Courier,worker_referral,0-5,partial,2026-06-21,2026-06-23,2026-06-30,2026-07-02,2026-07-05,2026-07-05,activated,,,,
APP-036848,LOC-10,Midwest,MGR-010,Shopper,paid_social,6-10,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-036749,LOC-11,Midwest,MGR-011,Shopper,search_ads,0-5,partial,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037841,LOC-31,South,MGR-031,Cargo Van Driver,affiliate,21-40,partial,2026-06-21,2026-06-23,,,,,docs_submitted,background_check_queue,,,
APP-037842,LOC-31,South,MGR-031,Shopper,affiliate,0-5,partial,2026-06-21,2026-06-24,2026-07-07,,,,background_clear,abandoned_signup,,,
APP-036942,LOC-05,Midwest,MGR-005,Bike Courier,worker_referral,6-10,full,2026-06-21,2026-06-21,2026-06-28,,,,background_clear,failed_background_check,,,
APP-037774,LOC-23,South,MGR-023,Car Courier,worker_referral,6-10,full,2026-06-21,,,,,,signed_up,failed_knockout,,,
APP-037254,LOC-11,Midwest,MGR-011,Bike Courier,search_ads,11-20,full,2026-06-21,2026-06-23,2026-06-26,,,,background_clear,failed_background_check,,,
APP-038327,LOC-38,West,MGR-038,Car Courier,paid_social,6-10,partial,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-037476,LOC-30,South,MGR-030,Bike Courier,affiliate,40+,full,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-037757,LOC-07,Midwest,MGR-007,Car Courier,worker_referral,0-5,limited,2026-06-21,,,,,,signed_up,docs_rejected,,,
APP-037741,LOC-27,South,MGR-027,Cargo Van Driver,paid_social,11-20,partial,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-037255,LOC-39,West,MGR-039,Shopper,affiliate,11-20,partial,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-037066,LOC-39,West,MGR-039,Cargo Van Driver,worker_referral,0-5,partial,2026-06-21,2026-06-23,2026-06-30,2026-07-03,2026-07-16,2026-07-16,activated,,,,
APP-039129,LOC-19,Northeast,MGR-019,Shopper,paid_social,0-5,limited,2026-06-21,,,,,,signed_up,abandoned_signup,,,
APP-037179,LOC-39,West,MGR-039,Scooter Courier,jobboard_a,11-20,limited,2026-06-21,,,,,,signed_up,incomplete_application,,,
APP-039056,LOC-39,West,MGR-039,Car Courier,paid_social,6-10,limited,2026-06-22,2026-06-23,2026-06-25,,,,background_clear,failed_vehicle_check,,,
APP-038890,LOC-09,Midwest,MGR-009,Bike Courier,jobboard_a,21-40,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037826,LOC-09,Midwest,MGR-009,Cargo Van Driver,jobboard_a,11-20,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-036792,LOC-18,Northeast,MGR-018,Car Courier,search_ads,6-10,partial,2026-06-22,2026-06-24,2026-06-29,2026-07-01,2026-07-05,2026-07-05,activated,,,,
APP-037413,LOC-15,Northeast,MGR-015,Scooter Courier,app_store_organic,11-20,limited,2026-06-22,,,,,,signed_up,abandoned_signup,,,
APP-037269,LOC-34,West,MGR-034,Car Courier,paid_social,11-20,full,2026-06-22,2026-06-22,2026-06-27,2026-07-01,2026-07-03,2026-07-03,activated,,,,
APP-039549,LOC-27,South,MGR-027,Car Courier,worker_referral,6-10,partial,2026-06-22,2026-06-24,,,,,docs_submitted,unresponsive,,,
APP-037070,LOC-09,Midwest,MGR-009,Cargo Van Driver,paid_social,0-5,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037893,LOC-22,South,MGR-022,Cargo Van Driver,app_store_organic,0-5,full,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-039280,LOC-06,Midwest,MGR-006,Scooter Courier,affiliate,11-20,full,2026-06-22,2026-06-22,2026-06-29,2026-07-02,2026-07-09,2026-07-09,activated,,,,
APP-036797,LOC-12,Northeast,MGR-012,Car Courier,paid_social,6-10,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037223,LOC-34,West,MGR-034,Bike Courier,affiliate,21-40,full,2026-06-22,2026-06-23,,,,,docs_submitted,abandoned_signup,,,
APP-038064,LOC-33,South,MGR-033,Cargo Van Driver,paid_social,0-5,partial,2026-06-22,2026-06-22,2026-06-25,2026-06-27,2026-07-10,2026-07-10,activated,,,,
APP-037550,LOC-10,Midwest,MGR-010,Car Courier,jobboard_a,11-20,full,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-038908,LOC-36,West,MGR-036,Bike Courier,search_ads,6-10,full,2026-06-22,2026-06-22,,,,,docs_submitted,background_check_queue,,,
APP-039282,LOC-08,Midwest,MGR-008,Cargo Van Driver,worker_referral,0-5,limited,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037862,LOC-34,West,MGR-034,Car Courier,paid_social,21-40,full,2026-06-22,2026-06-22,,,,,docs_submitted,abandoned_signup,,,
APP-039643,LOC-01,Midwest,MGR-001,Car Courier,app_store_organic,11-20,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-039136,LOC-13,Northeast,MGR-013,Car Courier,jobboard_a,21-40,full,2026-06-22,2026-06-25,,,,,docs_submitted,unresponsive,,,
APP-037582,LOC-05,Midwest,MGR-005,Cargo Van Driver,paid_social,0-5,limited,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-039147,LOC-35,West,MGR-035,Car Courier,paid_social,21-40,partial,2026-06-22,,,,,,signed_up,abandoned_signup,,,
APP-037956,LOC-29,South,MGR-029,Cargo Van Driver,search_ads,21-40,full,2026-06-22,2026-06-23,2026-06-30,,,,background_clear,failed_vehicle_check,,,
APP-037244,LOC-07,Midwest,MGR-007,Car Courier,affiliate,6-10,full,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-039157,LOC-32,South,MGR-032,Bike Courier,worker_referral,11-20,full,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-037710,LOC-28,South,MGR-028,Car Courier,app_store_organic,11-20,partial,2026-06-22,2026-06-22,,,,,docs_submitted,abandoned_signup,,,
APP-037486,LOC-17,Northeast,MGR-017,Bike Courier,search_ads,0-5,partial,2026-06-22,2026-06-22,2026-06-27,,,,background_clear,unresponsive_after_clear,,,
APP-039597,LOC-02,Midwest,MGR-002,Car Courier,paid_social,6-10,full,2026-06-22,2026-06-25,2026-07-03,2026-07-08,2026-07-21,2026-07-21,activated,,2026-07-31,10,schedule_conflict
APP-037942,LOC-27,South,MGR-027,Car Courier,paid_social,0-5,full,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-039123,LOC-16,Northeast,MGR-016,Scooter Courier,app_store_organic,6-10,full,2026-06-22,2026-06-22,2026-06-26,2026-06-29,2026-07-02,2026-07-02,activated,,,,
APP-037990,LOC-04,Midwest,MGR-004,Cargo Van Driver,search_ads,11-20,full,2026-06-22,2026-06-23,2026-06-29,,,,background_clear,failed_background_check,,,
APP-039627,LOC-22,South,MGR-022,Car Courier,affiliate,0-5,partial,2026-06-22,2026-06-24,,,,,docs_submitted,unresponsive,,,
APP-039692,LOC-18,Northeast,MGR-018,Scooter Courier,search_ads,6-10,full,2026-06-22,2026-06-25,2026-07-02,,,,background_clear,never_completed_docs,,,
APP-038115,LOC-02,Midwest,MGR-002,Bike Courier,jobboard_a,11-20,full,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-037688,LOC-20,Northeast,MGR-020,Shopper,worker_referral,0-5,full,2026-06-22,2026-06-24,,,,,docs_submitted,unresponsive,,,
APP-037084,LOC-10,Midwest,MGR-010,Bike Courier,paid_social,11-20,limited,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037784,LOC-40,West,MGR-040,Cargo Van Driver,jobboard_a,0-5,full,2026-06-22,2026-06-25,2026-07-10,,,,background_clear,failed_vehicle_check,,,
APP-039188,LOC-18,Northeast,MGR-018,Shopper,app_store_organic,11-20,full,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-039095,LOC-19,Northeast,MGR-019,Car Courier,jobboard_a,21-40,full,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-036717,LOC-01,Midwest,MGR-001,Shopper,search_ads,0-5,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037077,LOC-22,South,MGR-022,Car Courier,app_store_organic,0-5,full,2026-06-22,2026-06-23,2026-06-29,,,,background_clear,failed_vehicle_check,,,
APP-037800,LOC-39,West,MGR-039,Car Courier,paid_social,21-40,partial,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-039495,LOC-08,Midwest,MGR-008,Car Courier,search_ads,21-40,full,2026-06-22,2026-06-23,,,,,docs_submitted,abandoned_signup,,,
APP-037502,LOC-40,West,MGR-040,Car Courier,worker_referral,21-40,partial,2026-06-22,2026-06-23,2026-07-04,,,,background_clear,failed_background_check,,,
APP-039138,LOC-30,South,MGR-030,Bike Courier,affiliate,6-10,limited,2026-06-22,2026-06-24,2026-07-03,2026-07-05,2026-07-12,2026-07-12,activated,,,,
APP-037448,LOC-23,South,MGR-023,Bike Courier,paid_social,0-5,full,2026-06-22,,,,,,signed_up,abandoned_signup,,,
APP-039231,LOC-12,Northeast,MGR-012,Cargo Van Driver,paid_social,6-10,partial,2026-06-22,2026-06-24,2026-06-28,2026-07-01,2026-07-11,,onboarding_started,no_show_first_job,,,
APP-039103,LOC-40,West,MGR-040,Car Courier,paid_social,11-20,limited,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-037467,LOC-36,West,MGR-036,Cargo Van Driver,affiliate,21-40,full,2026-06-22,2026-06-23,,,,,docs_submitted,abandoned_signup,,,
APP-038598,LOC-15,Northeast,MGR-015,Car Courier,app_store_organic,0-5,partial,2026-06-22,2026-06-25,,,,,docs_submitted,unresponsive,,,
APP-038043,LOC-18,Northeast,MGR-018,Bike Courier,jobboard_a,21-40,partial,2026-06-22,2026-06-22,,,,,docs_submitted,no_onboarding_slot,,,
APP-038425,LOC-28,South,MGR-028,Bike Courier,affiliate,0-5,partial,2026-06-22,2026-06-23,,,,,docs_submitted,abandoned_signup,,,
APP-037283,LOC-01,Midwest,MGR-001,Car Courier,jobboard_a,21-40,full,2026-06-22,2026-06-24,2026-07-01,2026-07-02,2026-07-07,,onboarding_started,no_show_first_job,,,
APP-037200,LOC-09,Midwest,MGR-009,Car Courier,app_store_organic,21-40,limited,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-037197,LOC-40,West,MGR-040,Scooter Courier,worker_referral,6-10,partial,2026-06-22,,,,,,signed_up,abandoned_signup,,,
APP-036983,LOC-06,Midwest,MGR-006,Car Courier,app_store_organic,0-5,limited,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-038713,LOC-30,South,MGR-030,Car Courier,worker_referral,0-5,full,2026-06-22,2026-06-24,,,,,docs_submitted,unresponsive,,,
APP-038714,LOC-28,South,MGR-028,Scooter Courier,affiliate,0-5,partial,2026-06-22,2026-06-25,2026-06-27,,,,background_clear,failed_background_check,,,
APP-038180,LOC-07,Midwest,MGR-007,Car Courier,jobboard_a,0-5,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-039424,LOC-11,Midwest,MGR-011,Bike Courier,app_store_organic,11-20,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-038723,LOC-33,South,MGR-033,Shopper,paid_social,0-5,partial,2026-06-22,2026-06-22,2026-06-28,,,,background_clear,failed_vehicle_check,,,
APP-039370,LOC-27,South,MGR-027,Car Courier,search_ads,11-20,partial,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-039368,LOC-08,Midwest,MGR-008,Cargo Van Driver,affiliate,21-40,partial,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-038440,LOC-34,West,MGR-034,Bike Courier,search_ads,0-5,full,2026-06-22,2026-06-23,2026-06-25,,,,background_clear,abandoned_signup,,,
APP-037302,LOC-32,South,MGR-032,Scooter Courier,search_ads,6-10,full,2026-06-22,2026-06-25,2026-06-28,,,,background_clear,abandoned_signup,,,
APP-036976,LOC-17,Northeast,MGR-017,Cargo Van Driver,paid_social,40+,full,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-036957,LOC-19,Northeast,MGR-019,Bike Courier,affiliate,6-10,full,2026-06-22,2026-06-24,,,,,docs_submitted,background_check_queue,,,
APP-038266,LOC-06,Midwest,MGR-006,Car Courier,app_store_organic,11-20,full,2026-06-22,2026-06-24,2026-06-30,,,,background_clear,never_completed_docs,,,
APP-038258,LOC-19,Northeast,MGR-019,Bike Courier,jobboard_a,21-40,limited,2026-06-22,2026-06-24,,,,,docs_submitted,background_check_queue,,,
APP-038791,LOC-37,West,MGR-037,Car Courier,worker_referral,0-5,limited,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-039365,LOC-14,Northeast,MGR-014,Car Courier,search_ads,0-5,full,2026-06-22,2026-06-22,,,,,docs_submitted,background_check_queue,,,
APP-036834,LOC-39,West,MGR-039,Car Courier,jobboard_a,6-10,full,2026-06-22,,,,,,signed_up,failed_knockout,,,
APP-037389,LOC-30,South,MGR-030,Scooter Courier,search_ads,11-20,full,2026-06-22,2026-06-24,2026-06-27,2026-06-29,2026-07-03,2026-07-03,activated,,,,
APP-038803,LOC-33,South,MGR-033,Car Courier,affiliate,0-5,full,2026-06-22,2026-06-22,2026-06-25,2026-06-26,2026-07-04,2026-07-04,activated,,,,
APP-039359,LOC-17,Northeast,MGR-017,Car Courier,search_ads,0-5,limited,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-038806,LOC-25,South,MGR-025,Scooter Courier,worker_referral,11-20,partial,2026-06-22,2026-06-24,2026-07-09,2026-07-10,2026-07-21,2026-07-21,activated,,,,
APP-038217,LOC-37,West,MGR-037,Cargo Van Driver,affiliate,0-5,limited,2026-06-22,2026-06-22,2026-06-26,,,,background_clear,unresponsive_after_clear,,,
APP-036952,LOC-22,South,MGR-022,Scooter Courier,app_store_organic,6-10,partial,2026-06-22,2026-06-24,,,,,docs_submitted,abandoned_signup,,,
APP-038448,LOC-05,Midwest,MGR-005,Car Courier,paid_social,0-5,full,2026-06-22,2026-06-25,,,,,docs_submitted,abandoned_signup,,,
APP-039362,LOC-13,Northeast,MGR-013,Car Courier,paid_social,21-40,partial,2026-06-22,,,,,,signed_up,abandoned_signup,,,
APP-038536,LOC-04,Midwest,MGR-004,Car Courier,paid_social,21-40,limited,2026-06-22,,,,,,signed_up,docs_rejected,,,
APP-038545,LOC-40,West,MGR-040,Bike Courier,app_store_organic,0-5,full,2026-06-22,,,,,,signed_up,incomplete_application,,,
APP-039579,LOC-29,South,MGR-029,Cargo Van Driver,jobboard_a,0-5,limited,2026-06-22,2026-06-24,,,,,docs_submitted,abandoned_signup,,,
APP-038558,LOC-28,South,MGR-028,Bike Courier,jobboard_a,6-10,partial,2026-06-22,2026-06-23,,,,,docs_submitted,unresponsive,,,
